ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
12.0,403.68296,396.653286,420.44404000000003,386.53354,364.980404,7.90958,9.82079,8.8384,8.9062,9.89746,7.865749999999999,8.428240000000002,8.54792,8.47905,8.91792,10.9917,9.88273,9.0796,12.13203,8.67085,22.0,28.0,11.0,9.24037,8.7756,11.79092,975.33333,5.0,11.0,11.0,2.0,5.0,7.0062,6.83434,9.82876,9.68037,158.33333,28.5,2,2,2,1,1,1,1,1,2,1,1,1,5,3,3,1,2,1,3,2,3,3,1,3,2,1,2,2,3,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,2,1,2,3,1,2,4,4,2,1,6,2,1,2,1,1,2,1,1,1,2,2,2,2,3,3,4,3,4,4,3,3,2,1,2,1,1,2,1,2,1,1,1,2,3,1,2,1,2,1,1,2,2,3,2,3,3,3,3,3,2,2,3,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,3,4,4,3,2,3,3,3,4,3,3,3,3,2,2,3,3,2,2,3,3,3,3,2,3,2,2,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,2,2,2,3,3,3,3,3,1,1,3,1,2,1,3,2,2,1,1,1,1,2,2,1,2,3,2,2,2
11.83,525.549118,512.6508040000001,536.215636,522.2323859999999,515.263846,7.90958,9.15299,7.636919999999999,8.28542,9.89746,8.96826,8.72693,9.29058,9.99175,7.16522,7.57471,7.264050000000001,10.445390000000002,12.13203,10.14182,22.0,28.0,11.0,9.24037,8.7756,11.79092,975.33333,5.0,11.0,11.0,2.0,5.0,7.0062,6.83434,9.82876,9.68037,158.33333,28.5,2,3,2,1,1,1,2,1,2,1,2,2,5,3,4,2,2,1,3,2,4,2,2,3,2,3,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,4,1,2,1,6,2,1,2,1,1,2,1,1,1,2,2,2,2,3,3,4,3,4,4,3,3,2,1,2,1,1,2,1,2,1,1,1,2,3,1,2,1,2,1,1,2,2,3,2,3,3,3,3,3,2,2,3,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,3,4,4,3,2,3,3,3,4,3,3,3,3,2,2,3,3,2,2,3,3,3,3,2,3,2,2,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,2,2,2,3,3,3,3,3,1,1,3,1,2,1,3,2,2,1,1,1,1,2,2,1,2,3,2,2,2
12.83,380.003836,350.639864,396.29455999999993,368.8523,384.095622,8.34208,6.93638,8.8384,8.9062,9.30655,7.30132,7.84162,6.87523,6.33435,9.41405,10.8014837748872,10.14088,7.09005,10.75286,10.14182,22.0,28.0,11.0,9.24037,8.7756,11.79092,975.33333,5.0,11.0,11.0,2.0,5.0,7.0062,6.83434,9.82876,9.68037,158.33333,28.5,2,1,3,2,2,2,2,1,2,2,2,2,5,1,3,3,2,1,3,4,3,2,2,3,3,2,2,2,3,3,2,1,1,1,2,2,2,2,1,2,3,1,2,1,2,3,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,3,3,2,1,2,3,1,2,4,5,5,1,6,2,1,2,1,1,2,1,1,1,2,2,2,2,3,3,4,3,4,4,3,3,2,1,2,1,1,2,1,2,1,1,1,2,3,1,2,1,2,1,1,2,2,3,2,3,3,3,3,3,2,2,3,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,3,4,4,3,2,3,3,3,4,3,3,3,3,2,2,3,3,2,2,3,3,3,3,2,3,2,2,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,2,2,2,3,3,3,3,3,1,1,3,1,2,1,3,2,2,1,1,1,1,2,2,1,2,3,2,2,2
9.75,460.2447120000001,460.739044,476.21946800000006,470.056426,455.84719400000006,9.00789,9.82079,8.65929,8.54449,10.98651,8.04592,6.42311,5.95459,4.82627,8.05673,10.9917,9.43432,10.10135,12.13203,7.19013,80.0,14.0,14.0,5.59729,7.8535,9.92826,732.0,24.999999999999996,35.0,35.0,4.0,20.0,6.67793,6.464339999999999,11.01744,9.1022,146.4,45.75,1,2,1,2,2,1,2,1,2,2,2,2,5,3,4,1,1,1,4,2,3,3,1,2,1,2,2,2,3,3,2,1,1,1,2,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,3,3,2,1,2,2,1,3,4,5,5,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,3,3,1,2,1,5,1,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,3,2,3,4,2,4,3,3,3,3,3,3,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,1,2,2,1,2,3,3,3,3,4,4,4,4,4,1,4,1,1,2,4,2,2,2,2,2,1,1,1,2,1,5,3,3,1,2
10.08,485.894258,476.5731820000001,483.274806,491.9389560000001,478.457658,8.55821,10.82106,9.85265,10.66007,9.89746,9.17072,7.84162,9.33501,8.27153,5.584780000000001,8.40746,7.029620000000001,5.8372,12.13203,6.72098,80.0,14.0,14.0,5.59729,7.8535,9.92826,732.0,24.999999999999996,35.0,35.0,4.0,20.0,6.67793,6.464339999999999,11.01744,9.1022,146.4,45.75,1,3,1,2,2,1,2,1,1,1,2,2,5,3,4,1,2,1,1,2,2,1,1,2,1,1,1,2,2,3,3,1,1,1,2,2,2,2,1,3,3,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,3,2,2,3,1,3,4,4,7,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,3,3,1,2,1,5,1,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,3,2,3,4,2,4,3,3,3,3,3,3,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,1,2,2,1,2,3,3,3,3,4,4,4,4,4,1,4,1,1,2,4,2,2,2,2,2,1,1,1,2,1,5,3,3,1,2
9.58,570.317864,568.269364,585.9876120000001,588.1000039999999,572.37166,10.50352,7.55475,7.636919999999999,7.07874,8.6804,6.39342,6.42311,10.25608,9.99407,11.33758,10.9917,11.16498,11.18387,12.13203,10.8815,80.0,14.0,14.0,5.59729,7.8535,9.92826,732.0,24.999999999999996,35.0,35.0,4.0,20.0,6.67793,6.464339999999999,11.01744,9.1022,146.4,45.75,2,4,3,1,1,1,1,1,1,1,2,2,5,1,2,3,2,1,3,2,3,1,3,1,2,3,3,2,3,3,3,2,2,1,2,2,2,2,2,1,3,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,3,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,3,3,1,2,1,5,1,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,3,2,3,4,2,4,3,3,3,3,3,3,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,1,2,2,1,2,3,3,3,3,4,4,4,4,4,1,4,1,1,2,4,2,2,2,2,2,1,1,1,2,1,5,3,3,1,2
9.42,488.14030199999996,506.626786,550.6934739999999,475.15995,496.187264,12.60945,5.88997,8.49098,8.54449,15.04369,6.39342,7.19857,10.54337,9.65449,9.79887,10.9917,10.3576,10.10135,12.13203,10.14182,80.0,14.0,14.0,5.59729,7.8535,9.92826,732.0,24.999999999999996,35.0,35.0,4.0,20.0,6.67793,6.464339999999999,11.01744,9.1022,146.4,45.75,2,3,2,1,1,1,1,1,2,2,2,2,5,1,1,3,1,1,1,1,1,3,4,1,3,2,2,1,3,3,3,1,1,1,2,2,2,2,1,2,1,3,1,1,1,5,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2,4,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,3,3,1,2,1,5,1,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,3,2,3,4,2,4,3,3,3,3,3,3,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,1,2,2,1,2,3,3,3,3,4,4,4,4,4,1,4,1,1,2,4,2,2,2,2,2,1,1,1,2,1,5,3,3,1,2
9.42,399.386106,406.726552,425.090402,433.05009600000005,434.33046,9.00789,9.15299,8.65929,7.63232,7.86603,7.495559999999999,5.377279999999999,9.29058,9.3078,8.48851,8.81024,8.57506,8.72843,8.46496,6.465270000000001,80.0,14.0,14.0,5.59729,7.8535,9.92826,732.0,24.999999999999996,35.0,35.0,4.0,20.0,6.67793,6.464339999999999,11.01744,9.1022,146.4,45.75,2,1,1,2,1,1,1,2,1,2,2,1,5,1,2,1,1,1,1,1,1,4,1,2,2,2,2,3,3,3,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,3,2,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,3,3,1,2,1,5,1,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,3,2,3,4,2,4,3,3,3,3,3,3,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,1,2,2,1,2,3,3,3,3,4,4,4,4,4,1,4,1,1,2,4,2,2,2,2,2,1,1,1,2,1,5,3,3,1,2
9.58,447.98855,473.1711,450.00871800000004,477.658802,457.616892,7.68647,6.93638,12.567489999999998,6.54828,7.86603,7.097489999999999,8.72693,9.60729,6.714969999999999,6.169950000000001,8.40746,7.264050000000001,8.72843,8.46496,6.72098,80.0,14.0,14.0,5.59729,7.8535,9.92826,732.0,24.999999999999996,35.0,35.0,4.0,20.0,6.67793,6.464339999999999,11.01744,9.1022,146.4,45.75,1,2,1,1,1,2,2,2,2,2,2,2,5,3,3,1,1,2,2,4,4,4,1,3,3,1,3,3,3,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,4,6,7,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,3,3,1,2,1,5,1,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,3,2,3,4,2,4,3,3,3,3,3,3,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,1,2,2,1,2,3,3,3,3,4,4,4,4,4,1,4,1,1,2,4,2,2,2,2,2,1,1,1,2,1,5,3,3,1,2
9.58,590.8934160000001,576.672494,597.114378,587.2873040000001,597.1388460000001,10.97885,7.24879,6.97258,6.72566,5.92238,5.76631,8.1368,8.34104,7.488229999999999,9.35253,12.25036,10.61066,12.79881,10.83953,9.58447,40.0,2.0,2.0,7.17829,8.15958,9.59393,910.0,11.999999999999998,20.0,20.0,1.0,1.0,10.35049,13.6815,13.241339999999997,15.07968,182.0,91.0,2,4,2,2,1,2,2,1,2,1,2,2,5,2,1,2,2,1,2,2,2,2,1,1,3,3,3,3,3,3,3,1,1,1,2,2,2,2,1,2,1,2,1,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,1,1,1,2,2,3,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,3,4,4,5,3,3,1,1,2,5,1,2,1,2,1,1,1,2,3,2,3,1,3,1,2,2,2,2,1,3,3,3,3,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,4,3,4,3,1,4,4,2,1,4,4,2,2,1,2,1,1,1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,3,1,2,2,1,2,4,3,3,3,4,4,4,4,4,1,2,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,2,1,1,1
12.25,518.062036,523.259084,535.956422,512.326314,491.319452,9.79644,9.82079,9.03816,9.56347,9.00419,7.68295,8.1368,8.94299,7.92896,8.05673,7.57471,7.714189999999999,8.36153,12.13203,8.2504,40.0,2.0,2.0,7.17829,8.15958,9.59393,910.0,11.999999999999998,20.0,20.0,1.0,1.0,10.35049,13.6815,13.241339999999997,15.07968,182.0,91.0,2,3,4,1,1,1,1,2,1,2,2,2,5,3,4,1,1,3,3,4,2,3,1,2,1,2,1,2,3,3,3,1,1,1,2,2,2,2,1,4,2,4,1,1,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,3,2,2,2,3,1,2,2,3,5,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,3,4,4,5,3,3,1,1,2,5,1,2,1,2,1,1,1,2,3,2,3,1,3,1,2,2,2,2,1,3,3,3,3,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,4,3,4,3,1,4,4,2,1,4,4,2,2,1,2,1,1,1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,3,1,2,2,1,2,4,3,3,3,4,4,4,4,4,1,2,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,2,1,1,1
9.33,512.662482,504.569254,530.094786,507.2143080000001,519.835374,9.25019,9.15299,9.264140000000001,8.28542,8.31437,9.61297,8.428240000000002,7.542070000000001,6.33435,5.584780000000001,7.128779999999999,6.2662700000000005,9.761769999999999,7.35062,8.04235,40.0,2.0,2.0,7.17829,8.15958,9.59393,910.0,11.999999999999998,20.0,20.0,1.0,1.0,10.35049,13.6815,13.241339999999997,15.07968,182.0,91.0,1,3,1,2,1,2,2,2,2,2,2,2,5,3,4,2,2,1,3,2,1,1,1,2,2,1,2,2,2,2,3,1,1,1,2,2,2,2,1,1,2,3,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,3,3,3,2,3,2,2,3,4,4,5,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,3,4,4,5,3,3,1,1,2,5,1,2,1,2,1,1,1,2,3,2,3,1,3,1,2,2,2,2,1,3,3,3,3,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,4,3,4,3,1,4,4,2,1,4,4,2,2,1,2,1,1,1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,3,1,2,2,1,2,4,3,3,3,4,4,4,4,4,1,2,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,2,1,1,1
9.5,510.1622080000001,507.111762,535.242018,522.639178,537.086138,10.50352,9.15299,9.264140000000001,8.28542,10.21804,7.495559999999999,7.19857,10.54337,9.99175,8.05673,10.04897,9.00134,9.761769999999999,9.52493,9.34052,40.0,2.0,2.0,7.17829,8.15958,9.59393,910.0,11.999999999999998,20.0,20.0,1.0,1.0,10.35049,13.6815,13.241339999999997,15.07968,182.0,91.0,2,3,3,1,1,1,2,2,1,1,1,2,5,4,4,3,3,1,3,4,3,3,1,1,2,1,2,2,3,3,3,2,1,1,2,2,2,2,2,1,1,1,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,4,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,3,4,4,5,3,3,1,1,2,5,1,2,1,2,1,1,1,2,3,2,3,1,3,1,2,2,2,2,1,3,3,3,3,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,4,3,4,3,1,4,4,2,1,4,4,2,2,1,2,1,1,1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,3,1,2,2,1,2,4,3,3,3,4,4,4,4,4,1,2,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,2,1,1,1
9.75,603.685748,579.076426,637.482206,593.4296260000001,608.414798,8.12699,9.82079,7.76886,8.54449,9.89746,9.61297,11.76022,10.54337,11.17158,10.26741,10.50035,10.3576,12.79881,10.83953,11.399000000000001,40.0,2.0,2.0,7.17829,8.15958,9.59393,910.0,11.999999999999998,20.0,20.0,1.0,1.0,10.35049,13.6815,13.241339999999997,15.07968,182.0,91.0,2,4,3,2,1,2,2,2,2,2,2,2,4,3,3,2,1,1,3,3,4,3,1,3,1,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,1,3,1,1,1,6,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,1,3,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,3,4,4,5,3,3,1,1,2,5,1,2,1,2,1,1,1,2,3,2,3,1,3,1,2,2,2,2,1,3,3,3,3,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,4,3,4,3,1,4,4,2,1,4,4,2,2,1,2,1,1,1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,3,1,2,2,1,2,4,3,3,3,4,4,4,4,4,1,2,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,2,1,1,1
9.5,395.349664,372.651626,387.01964599999997,399.198976,369.094632,8.55821,7.87932,8.8384,7.440709999999999,9.30655,8.96826,8.428240000000002,9.60729,8.92588,8.05673,10.04897,9.00134,8.02642,12.13203,8.04235,40.0,2.0,2.0,7.17829,8.15958,9.59393,910.0,11.999999999999998,22.0,22.0,0.0,10.0,8.24023,9.42597,13.241339999999997,9.1022,182.0,91.0,2,2,3,1,1,2,2,2,2,1,2,2,3,3,3,2,2,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,3,2,2,2,1,1,1,5,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,3,1,3,4,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,3,4,4,5,3,3,1,1,2,5,1,2,1,2,1,1,1,2,3,2,3,1,3,1,2,2,2,2,1,3,3,3,3,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,4,3,4,3,1,4,4,3,1,4,4,4,2,1,2,1,1,1,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,1,2,2,1,2,3,2,2,2,3,3,3,3,3,2,1,1,4,2,1,3,2,3,1,1,2,1,2,2,2,1,3,2,1,2
9.5,513.2932279999999,489.358644,505.57842199999993,499.621452,499.2124400000001,11.61875,9.82079,9.85265,10.0428,10.98651,10.14141,9.0457,10.89263,11.17158,9.79887,8.92458,9.31032,8.36153,7.35062,9.58447,40.0,2.0,2.0,7.17829,8.15958,9.59393,910.0,11.999999999999998,22.0,22.0,0.0,10.0,8.24023,9.42597,13.241339999999997,9.1022,182.0,91.0,1,3,1,1,2,1,2,2,2,2,2,2,4,3,4,2,1,1,2,2,3,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,3,2,2,4,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,3,4,4,5,3,3,1,1,2,5,1,2,1,2,1,1,1,2,3,2,3,1,3,1,2,2,2,2,1,3,3,3,3,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,4,3,4,3,1,4,4,3,1,4,4,4,2,1,2,1,1,1,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,1,2,2,1,2,3,2,2,2,3,3,3,3,3,2,1,1,4,2,1,3,2,3,1,1,2,1,2,2,2,1,3,2,1,2
9.67,398.042256,362.704314,416.7862060000001,375.902086,409.94869,9.00789,6.93638,7.50627,8.28542,8.6804,8.04592,8.428240000000002,8.86696,7.488229999999999,9.35253,10.50035,9.88273,10.445390000000002,12.13203,9.58447,40.0,2.0,2.0,7.17829,8.15958,9.59393,910.0,11.999999999999998,22.0,22.0,0.0,10.0,8.24023,9.42597,13.241339999999997,9.1022,182.0,91.0,1,1,3,1,1,1,2,1,2,1,2,2,4,3,1,3,1,2,2,3,3,3,1,2,3,3,2,2,3,2,3,1,1,1,2,1,2,2,2,2,1,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,3,2,2,2,2,1,2,4,5,7,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,3,3,4,4,5,3,3,1,1,2,5,1,2,1,2,1,1,1,2,3,2,3,1,3,1,2,2,2,2,1,3,3,3,3,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,4,3,4,3,1,4,4,3,1,4,4,4,2,1,2,1,1,1,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,1,2,2,1,2,3,2,2,2,3,3,3,3,3,2,1,1,4,2,1,3,2,3,1,1,2,1,2,2,2,1,3,2,1,2
