ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
9.5,413.05979,415.193482,426.27145,421.69261,434.604278,8.34208,7.87932,9.264140000000001,8.54449,9.89746,9.17072,7.84162,9.569230000000001,8.54487,8.48851,8.40746,8.36223,9.761769999999999,12.13203,8.88647,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,2,2,1,2,2,1,1,2,1,2,1,5,3,3,3,3,2,1,4,1,4,1,3,2,1,2,2,2,3,3,1,1,1,2,2,2,2,1,2,2,1,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2,1,2,2,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
9.42,490.070018,476.202038,502.468826,463.436998,494.86005399999993,9.00789,7.55475,9.264140000000001,10.0428,9.89746,7.68295,7.84162,8.94299,9.65449,9.79887,15.01872,11.47732,11.18387,9.52493,10.47786,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,3,1,1,2,2,2,1,1,1,2,2,4,3,3,3,2,1,3,3,4,4,1,2,2,1,1,2,3,3,2,1,1,1,2,2,2,2,1,2,2,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,4,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
9.42,425.564912,452.049116,453.202558,427.27413,450.760602,6.314419999999999,7.24879,8.49098,7.440709999999999,9.30655,7.495559999999999,8.72693,7.542070000000001,7.92896,6.686340000000001,8.40746,7.49173,9.0796,8.994789999999998,9.10865,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,2,3,1,1,2,2,2,2,2,2,2,5,1,3,2,1,1,2,2,3,4,1,3,3,2,2,2,3,2,2,1,1,1,2,2,2,2,1,2,3,1,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
10.33,505.9475580000001,503.411058,497.67969999999997,498.64135199999987,507.03607,8.77882,5.40935,7.636919999999999,5.9791,10.21804,7.68295,8.1368,9.29058,8.92588,8.48851,10.50035,9.43432,10.801940000000002,12.13203,8.88647,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,3,1,1,2,2,1,2,2,2,2,2,5,3,3,3,1,1,3,2,4,4,3,2,3,3,3,2,3,3,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
11.17,444.37299999999993,469.160028,445.555566,467.017098,457.803976,6.51169,8.23773,7.90321,7.440709999999999,10.21804,8.7748,8.1368,7.542070000000001,7.92896,6.686340000000001,9.21443,7.93271,8.36153,10.83953,8.2504,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,2,1,1,2,2,1,1,1,2,2,1,5,3,1,2,1,1,2,2,3,3,1,3,2,2,2,2,2,3,2,1,1,1,2,2,2,2,1,2,1,3,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,3,2,2,2,3,1,2,4,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
9.5,560.0041840000001,539.0405619999999,578.8227039999999,560.031574,586.4943660000001,10.12086,9.15299,8.33331,8.54449,10.21804,8.96826,10.90567,7.76405,8.54487,9.79887,10.50035,10.1163,12.12899,10.83953,9.8488,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,1,4,1,1,1,1,2,1,2,2,2,2,5,1,3,2,1,1,2,3,3,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,4,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
10.25,585.188816,550.9593860000001,563.6604279999999,569.9000480000001,586.6715539999999,9.51164,7.24879,7.50627,6.54828,10.57259,6.88069,9.399640000000002,9.29058,8.47905,9.79887,10.9917,10.3576,12.12899,8.994789999999998,9.58447,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,1,4,1,1,1,1,1,1,2,1,1,1,5,3,2,3,2,3,2,2,3,1,4,2,3,3,3,2,3,2,2,1,1,1,2,2,2,2,1,2,1,4,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,3,2,1,2,1,2,2,4,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
9.58,462.416684,479.062184,442.783724,463.995932,430.334742,8.6148,10.82106,6.97258,10.66007,9.00419,9.61297,9.399640000000002,9.60729,8.92588,6.686340000000001,8.81024,7.714189999999999,9.422330000000002,6.80582,8.67085,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,2,1,1,1,1,1,1,2,2,1,2,5,1,1,1,1,1,2,1,2,1,1,2,1,3,1,2,2,2,3,1,1,1,2,2,2,2,1,2,3,2,1,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,4,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
9.42,625.823756,611.995878,642.713466,612.7830379999999,602.571056,9.79644,9.82079,8.65929,8.54449,9.00419,9.38515,11.76022,9.60729,8.92588,8.48851,8.81024,8.57506,9.422330000000002,10.10603,9.9043,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,1,5,3,1,1,1,2,1,1,1,1,2,5,2,3,2,3,2,2,1,3,2,3,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,3,3,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,3,1,2,4,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
10.0,587.54929,559.394522,636.528508,592.7927179999999,602.836092,10.97885,12.852619999999998,9.03816,13.33453,9.00419,14.87956,10.28978,10.89263,10.72985,9.79887,10.04897,9.88273,13.91988,12.13203,8.45942,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,4,1,2,1,2,1,2,2,1,2,2,5,3,3,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,4,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
9.83,622.3044199999999,586.5307420000001,640.87538,598.169676,623.2952260000001,9.00789,12.852619999999998,12.567489999999998,10.0428,10.21804,8.7748,8.428240000000002,8.54792,8.47905,7.16522,7.99769,7.49173,12.79881,12.13203,5.47972,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,5,1,2,2,2,1,2,2,2,2,2,5,4,4,2,2,1,1,1,2,3,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,3,1,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,1,1,3,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
10.0,431.363362,458.048576,465.294322,465.75422,465.005626,9.79644,12.852619999999998,8.8384,10.66007,11.50099,11.92201,9.0457,8.54792,11.37469,9.35253,8.40746,8.78784,9.422330000000002,12.13203,10.47786,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,1,2,1,1,1,1,1,1,2,2,2,2,5,3,3,2,2,1,2,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,3,1,3,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,3,1,1,2,2,2,3,1,1,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
10.0,529.940048,503.503316,503.294754,509.12025,534.025464,8.12699,9.15299,9.528710000000002,10.0428,10.21804,9.17072,7.532170000000001,9.29058,8.92588,8.48851,9.21443,8.78784,10.801940000000002,10.10603,11.399000000000001,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,1,3,1,1,1,1,2,1,1,1,1,2,5,2,3,3,3,1,3,2,3,3,2,3,2,1,1,2,2,3,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,4,4,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
9.92,442.447176,417.848388,450.391538,433.187594,458.12897,9.25019,9.82079,7.76886,10.0428,10.57259,10.45984,9.399640000000002,8.08848,7.22491,8.05673,9.21443,8.57506,10.445390000000002,12.13203,9.58447,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,2,1,1,1,2,2,2,2,1,2,1,2,3,2,3,3,2,1,1,2,3,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,1,2,4,5,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
10.33,518.97644,499.680686,564.5349920000001,527.3267960000001,537.272796,14.77909,8.64972,6.97258,11.54818,9.30655,9.86291,7.532170000000001,8.54792,7.92896,8.48851,8.81024,8.57506,10.445390000000002,7.91212,11.399000000000001,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,3,1,1,1,1,1,1,2,2,1,2,5,2,3,2,2,2,3,2,1,2,1,1,2,3,1,2,2,3,3,1,1,1,2,2,2,2,1,3,1,4,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,1,4,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
9.5,489.48350800000003,530.065446,487.418658,487.54949,461.777306,8.34208,9.15299,8.65929,8.28542,9.78987,9.17072,8.1368,9.29058,8.47905,8.05673,7.99769,7.93271,9.0796,7.35062,10.47786,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,3,1,1,2,2,1,2,2,2,2,2,5,3,3,2,2,1,3,3,2,4,1,3,2,2,2,2,2,3,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
10.42,621.023736,578.91481,656.409454,601.23668,620.1927619999999,10.97885,9.82079,10.28695,8.83577,9.30655,9.17072,11.76022,11.61908,10.96132,12.02203,12.25036,12.22172,13.91988,6.80582,12.157349999999997,76.0,6.0,6.0,7.7098,9.08841,9.92826,910.0,2.9999999999999996,35.0,35.0,4.0,4.0,7.0062,9.89419,7.334360000000001,10.90415,65.0,19.5,2,4,1,1,1,1,2,2,2,2,2,2,5,2,4,2,2,1,3,3,2,3,1,1,1,1,2,2,2,1,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,4,3,7,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,1,2,2,5,1,1,1,2,1,1,1,2,3,1,3,1,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,2,1,2,3,3,3,3,3,3,4,4,4,1,2,1,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,2,2,1
