ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
9.92,618.303316,602.92834,646.44928,620.6781980000001,619.0116519999999,9.79644,8.23773,12.567489999999998,8.54449,7.86603,11.30153,13.45388,9.60729,9.3078,9.79887,10.9917,10.3576,12.79881,12.13203,9.8488,30.0,8.0,8.0,9.90835,11.32571,12.9615,950.0,15.0,27.0,27.0,0.0,3.0,10.04647,13.6815,11.82034,9.1022,179.44444,140.74074,1,5,2,1,2,2,2,1,2,2,2,2,5,2,3,3,1,1,1,1,4,1,4,2,2,1,2,3,1,1,2,1,1,1,2,2,2,2,1,2,1,4,1,1,1,5,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,4,3,4,1,2,1,2,1,1,1,1,1,2,1,2,2,3,3,3,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,2,1,2,3,2,3,3,2,3,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,3,3,1,2,4,2,3,3,1,4,4,4,1,1,1,2,2,1,1,1,2,1,1,4,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,3,4,1,1,2,1,2,2,2,2,2,4,4,4,4,3,1,1,2,1,2,3,3,2,1,1,1,1,1,1,1,3,5,2,1,1,2
10.08,601.355602,566.962986,575.049956,607.279766,600.8593160000001,9.51164,7.55475,12.567489999999998,7.63232,5.92238,6.10437,7.532170000000001,11.28642,14.5106,10.26741,9.62426,9.88273,11.61328,8.46496,8.88647,30.0,8.0,8.0,9.90835,11.32571,12.9615,950.0,15.0,27.0,27.0,0.0,3.0,10.04647,13.6815,11.82034,9.1022,179.44444,140.74074,2,4,1,1,1,2,1,1,1,1,1,2,4,1,1,1,1,1,3,3,4,3,1,2,2,1,2,3,3,3,2,1,1,1,2,1,2,2,2,3,1,2,1,1,1,6,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,4,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,3,3,3,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,2,1,2,3,2,3,3,2,3,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,3,3,1,2,4,2,3,3,1,4,4,4,1,1,1,2,2,1,1,1,2,1,1,4,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,3,4,1,1,2,1,2,2,2,2,2,4,4,4,4,3,1,1,2,1,2,3,3,2,1,1,1,1,1,1,1,3,5,2,1,1,2
9.5,631.8937520000001,639.683256,632.369856,619.709122,616.31395,9.51164,8.64972,10.28695,9.56347,5.92238,10.14141,8.1368,13.04647,14.5106,11.33758,12.25036,11.82488,12.79881,10.83953,10.47786,30.0,8.0,8.0,9.90835,11.32571,12.9615,950.0,15.0,27.0,27.0,0.0,3.0,10.04647,13.6815,11.82034,9.1022,179.44444,140.74074,2,5,1,1,1,1,1,1,2,2,2,1,5,3,2,2,3,3,1,2,4,1,2,2,2,1,1,3,2,3,2,1,1,1,2,1,2,2,2,2,1,4,1,1,1,6,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,3,3,3,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,2,1,2,3,2,3,3,2,3,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,3,3,1,2,4,2,3,3,1,4,4,4,1,1,1,2,2,1,1,1,2,1,1,4,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,3,4,1,1,2,1,2,2,2,2,2,4,4,4,4,3,1,1,2,1,2,3,3,2,1,1,1,1,1,1,1,3,5,2,1,1,2
9.83,584.1669499999999,599.7955079999999,608.240356,576.401462,620.9730360000001,9.79644,8.23773,7.90321,9.1701,5.92238,9.61297,9.399640000000002,13.04647,14.5106,11.33758,13.20593,12.22172,10.10135,12.13203,9.58447,30.0,8.0,8.0,9.90835,11.32571,12.9615,950.0,15.0,27.0,27.0,0.0,3.0,10.04647,13.6815,11.82034,9.1022,179.44444,140.74074,2,4,1,1,1,2,1,2,1,1,1,1,5,1,1,1,1,1,1,1,3,2,2,2,2,2,2,3,2,2,2,1,1,1,2,1,2,2,1,2,1,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,3,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,3,3,3,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,2,1,2,3,2,3,3,2,3,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,3,3,1,2,4,2,3,3,1,4,4,4,1,1,1,2,2,1,1,1,2,1,1,4,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,3,4,1,1,2,1,2,2,2,2,2,4,4,4,4,3,1,1,2,1,2,3,3,2,1,1,1,1,1,1,1,3,5,2,1,1,2
9.58,490.173278,522.589828,531.032192,507.19871399999994,498.9625239999999,7.453760000000001,10.82106,12.567489999999998,6.90346,9.60657,7.865749999999999,6.42311,8.94299,8.47905,6.169950000000001,7.57471,6.78757,9.0796,9.52493,6.72098,30.0,8.0,8.0,9.90835,11.32571,12.9615,950.0,15.0,27.0,27.0,0.0,3.0,10.04647,13.6815,11.82034,9.1022,179.44444,140.74074,1,3,1,2,1,2,1,2,2,2,1,2,5,3,1,1,1,1,3,3,2,2,1,3,1,1,3,2,3,3,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,3,3,2,2,3,1,3,4,3,2,1,2,1,2,1,1,1,1,1,2,1,2,2,3,3,3,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,2,1,2,3,2,3,3,2,3,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,3,3,1,2,4,2,3,3,1,4,4,4,1,1,1,2,2,1,1,1,2,1,1,4,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,3,4,1,1,2,1,2,2,2,2,2,4,4,4,4,3,1,1,2,1,2,3,3,2,1,1,1,1,1,1,1,3,5,2,1,1,2
9.92,461.875406,468.741806,471.895414,455.20113,466.22482400000007,8.12699,10.82106,9.85265,8.54449,11.76976,8.7748,8.72693,9.29058,9.65449,8.48851,8.40746,8.36223,11.61328,12.13203,8.2504,150.0,25.0,25.0,8.00322,9.93592,11.16117,1018.66667,7.0,27.0,27.0,0.0,2.0,8.83963,8.99685,6.0123299999999995,10.90415,152.8,25.46667,1,2,1,1,1,2,1,1,2,2,2,1,5,3,4,2,1,1,3,3,3,4,2,3,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,5,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,4,3,2,2,2,3,2,1,1,4,1,1,1,1,1,1,3,1,1,3,1,3,3,3,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,2,3,1,1,1,2,3,3,3,3,2,3,2,1,3,1,2,3,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,3,3,3,2,1,4,1,3,3,3,4,4,3,4,4,4,4,1,2,2,1,3,1,3,3,2,2,1,2,2,3,3,3,1,1,2,2,3,3,3,1,2,1,3,4,4,1,1,1,1,3,1,2,2,1,2,3,2,2,2,4,3,3,3,2,1,4,1,1,2,2,5,3,1,1,1,1,1,1,1,2,2,3,2,3,1
10.33,370.247118,365.845686,403.40418,407.133134,395.169114,9.25019,6.93638,6.33387,6.72566,9.30655,7.865749999999999,8.1368,7.54207,7.92896,5.584780000000001,6.649019999999999,5.980110000000001,9.0796,10.10603,8.45942,150.0,25.0,25.0,8.00322,9.93592,11.16117,1018.66667,7.0,27.0,27.0,0.0,2.0,8.83963,8.99685,6.0123299999999995,10.90415,152.8,25.46667,2,1,2,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,3,3,3,2,1,2,3,3,3,2,3,3,2,1,1,1,2,2,2,2,1,2,2,4,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,3,3,3,3,3,3,1,2,1,4,4,2,2,3,2,1,1,4,1,1,1,1,1,1,3,1,1,3,1,3,3,3,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,3,2,3,1,1,1,2,3,3,3,3,2,3,2,1,3,1,2,3,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,3,3,3,2,1,4,1,3,3,3,4,4,3,4,4,4,4,1,2,2,1,3,1,3,3,2,2,1,2,2,3,3,3,1,1,2,2,3,3,3,1,2,1,3,4,4,1,1,1,1,3,1,2,2,1,2,3,2,2,2,4,3,3,3,2,1,4,1,1,2,2,5,3,1,1,1,1,1,1,1,2,2,3,2,3,1
10.25,538.857792,553.986056,534.899838,531.37175,573.305366,12.60945,9.15299,9.85265,8.83577,10.21804,9.38515,7.84162,8.54792,8.92588,9.35253,7.57471,8.36223,12.79881,12.13203,10.14182,120.0,13.0,13.0,8.75973,10.36678,11.79092,760.0,11.0,29.0,29.0,29.0,0.0,10.35049,10.40627,11.82034,10.27928,171.0,171.0,2,3,4,1,2,1,1,1,1,1,2,2,5,3,1,2,1,1,3,3,4,1,3,1,2,1,2,2,2,3,2,1,1,2,1,2,1,2,3,2,1,2,1,1,1,5,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,4,4,2,1,2,3,2,1,1,3,1,1,1,1,3,3,3,4,4,5,3,5,5,5,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,3,1,3,1,1,1,2,3,2,3,3,1,1,1,1,2,2,1,3,2,2,2,2,2,2,1,1,2,3,1,1,1,1,2,2,1,1,2,1,3,2,2,2,3,3,2,1,2,2,3,3,2,2,1,2,1,1,2,1,1,1,1,2,3,3,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,3,1,2,3,1,2,3,3,1,4,3,4,2,4,3,2,1,1,1,1,1,1,1,1,3,2,1,1,2
10.33,622.246098,635.1973839999999,648.29821,612.517664,607.5838799999999,10.12086,8.64972,9.85265,9.56347,10.57259,10.83607,8.1368,9.91526,10.34719,8.48851,11.55635,9.88273,13.91988,12.13203,10.47786,120.0,13.0,13.0,8.75973,10.36678,11.79092,760.0,11.0,29.0,29.0,29.0,0.0,10.35049,10.40627,11.82034,10.27928,171.0,171.0,2,4,3,1,2,1,2,2,2,2,2,2,5,4,3,3,2,1,1,1,2,1,3,2,2,1,1,2,1,3,1,1,1,1,1,2,2,2,3,3,1,4,1,1,1,5,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,2,3,2,1,1,3,1,1,1,1,3,3,3,4,4,5,3,5,5,5,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,3,1,3,1,1,1,2,3,2,3,3,1,1,1,1,2,2,1,3,2,2,2,2,2,2,1,1,2,3,1,1,1,1,2,2,1,1,2,1,3,2,2,2,3,3,2,1,2,2,3,3,2,2,1,2,1,1,2,1,1,1,1,2,3,3,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,3,1,2,3,1,2,3,3,1,4,3,4,2,4,3,2,1,1,1,1,1,1,1,1,3,2,1,1,2
10.25,663.128318,674.382396,666.716966,651.3952380000001,700.906302,9.00789,8.64972,8.65929,10.0428,10.98651,9.38515,9.0457,8.08848,6.33435,9.35253,7.57471,8.36223,10.10135,8.994789999999998,8.04235,120.0,13.0,13.0,8.75973,10.36678,11.79092,760.0,11.0,29.0,29.0,29.0,0.0,10.35049,10.40627,11.82034,10.27928,171.0,171.0,1,5,3,2,1,2,1,1,2,2,2,2,5,1,2,3,3,1,2,2,2,2,3,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,3,3,2,1,1,1,1,5,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,3,4,4,5,1,2,3,2,1,1,3,1,1,1,1,3,3,3,4,4,5,3,5,5,5,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,3,1,3,1,1,1,2,3,2,3,3,1,1,1,1,2,2,1,3,2,2,2,2,2,2,1,1,2,3,1,1,1,1,2,2,1,1,2,1,3,2,2,2,3,3,2,1,2,2,3,3,2,2,1,2,1,1,2,1,1,1,1,2,3,3,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,3,1,2,3,1,2,3,3,1,4,3,4,2,4,3,2,1,1,1,1,1,1,1,1,3,2,1,1,2
11.08,563.8048860000001,544.4010920000001,563.0028699999999,556.5944860000001,521.235992,8.12699,5.40935,9.264140000000001,6.36679,9.60657,5.76631,9.8041,9.91526,9.65449,8.48851,8.81024,8.57506,10.445390000000002,7.91212,8.88647,120.0,13.0,13.0,8.75973,10.36678,11.79092,760.0,11.0,29.0,29.0,29.0,0.0,10.35049,10.40627,11.82034,10.27928,171.0,171.0,1,4,4,2,1,2,2,1,2,1,2,2,5,3,1,1,2,1,4,4,1,4,1,3,3,1,3,2,3,2,2,2,3,2,1,2,2,2,3,2,2,1,1,1,1,5,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,1,2,1,2,3,2,1,1,3,1,1,1,1,3,3,3,4,4,5,3,5,5,5,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,3,1,3,1,1,1,2,3,2,3,3,1,1,1,1,2,2,1,3,2,2,2,2,2,2,1,1,2,3,1,1,1,1,2,2,1,1,2,1,3,2,2,2,3,3,2,1,2,2,3,3,2,2,1,2,1,1,2,1,1,1,1,2,3,3,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,3,1,2,3,1,2,3,3,1,4,3,4,2,4,3,2,1,1,1,1,1,1,1,1,3,2,1,1,2
9.5,462.2233460000001,417.746474,488.13248200000004,472.1346,472.18813,7.68647,9.15299,9.85265,2.39842,8.31437,6.39342,9.0457,8.94299,9.65449,10.77067,10.50035,10.61066,9.761769999999999,6.27013,8.04235,100.0,7.0,7.0,5.59729,13.34892,12.9615,1034.25,20.0,23.0,23.0,0.0,0.0,10.65566,9.89419,11.01744,10.27928,229.83333,45.96667,2,3,4,2,2,2,1,1,1,2,2,1,5,1,4,1,2,4,4,4,4,4,1,3,2,1,3,2,3,2,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,6,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,3,3,4,3,1,1,4,3,2,1,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,2,3,1,2,1,1,1,1,1,3,1,1,3,1,4,1,2,1,1,3,1,3,2,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,1,3,4,3,2,2,3,2,2,2,1,1,1,1,2,1,3,2,2,2,2,2,3,3,3,1,2,1,1,2,2,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,1,2,1,2,3,2,2,2,2,1,2,1,2,2,1,2,2,1,2
10.33,509.235564,552.9564780000001,489.64903599999997,549.546156,492.2784260000001,5.915889999999999,10.82106,12.567489999999998,13.33453,11.50099,14.87956,13.45388,10.892629999999999,11.17158,7.16522,5.4551,6.2662700000000005,11.61328,4.99314,7.40977,100.0,7.0,7.0,5.59729,13.34892,12.9615,1034.25,20.0,23.0,23.0,0.0,0.0,10.65566,9.89419,11.01744,10.27928,229.83333,45.96667,2,3,4,1,1,2,1,2,2,2,1,2,5,1,3,2,1,1,1,1,1,3,3,3,1,1,1,2,1,1,3,1,1,1,2,1,2,2,1,2,1,2,1,1,1,5,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,3,3,1,3,3,4,1,1,1,4,3,2,1,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,2,3,1,2,1,1,1,1,1,3,1,1,3,1,4,1,2,1,1,3,1,3,2,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,1,3,4,3,2,2,3,2,2,2,2,1,1,1,2,1,3,2,2,2,2,2,3,3,3,1,2,1,1,2,2,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,4,1,1,2,3,2,2,2,2,1,2,1,2,2,1,2,2,1,2
9.83,507.765456,496.30376000000007,510.67806799999994,496.91427200000004,505.065334,8.55821,8.64972,10.28695,8.28542,9.89746,6.5353699999999995,6.83123,9.04046,8.54487,9.35253,10.50035,9.88273,11.61328,8.994789999999998,9.58447,100.0,7.0,7.0,5.59729,13.34892,12.9615,1034.25,20.0,23.0,23.0,0.0,0.0,10.65566,9.89419,11.01744,10.27928,229.83333,45.96667,2,3,3,2,1,2,1,1,2,2,2,1,5,1,2,2,3,1,3,4,3,3,1,2,2,1,2,2,3,3,3,1,1,1,2,2,2,2,3,1,1,3,1,1,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,4,4,4,1,4,3,2,1,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,2,3,1,2,1,1,1,1,1,3,1,1,3,1,4,1,2,1,1,3,1,3,2,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,1,3,4,3,2,2,3,2,2,2,1,1,1,1,2,1,3,2,2,2,2,2,3,3,3,1,2,1,1,2,2,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,4,1,1,2,3,2,2,2,2,1,2,1,2,2,1,2,2,1,2
10.0,510.93979200000007,507.2550279999999,574.29308,524.922314,514.322152,7.90958,9.15299,6.51306,11.54818,7.86603,10.14141,7.84162,8.94299,7.92896,9.79887,11.55635,10.61066,12.79881,12.13203,7.40977,100.0,7.0,7.0,5.59729,13.34892,12.9615,1034.25,20.0,23.0,23.0,0.0,0.0,10.65566,9.89419,11.01744,10.27928,229.83333,45.96667,2,3,3,2,1,1,1,1,1,2,2,2,5,1,2,3,3,1,2,1,1,3,1,3,2,3,1,3,2,3,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,4,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,2,1,1,1,1,3,4,3,4,1,4,3,2,1,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,2,3,1,2,1,1,1,1,1,3,1,1,3,1,4,1,2,1,1,3,1,3,2,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,1,3,4,3,2,2,3,2,2,2,1,1,1,1,2,1,3,2,2,2,2,2,3,3,3,1,2,1,1,2,2,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,1,1,1,2,3,2,2,2,2,1,2,1,2,2,1,2,2,1,2
10.08,555.7969820000001,522.930566,542.897684,560.269998,542.720984,7.453760000000001,12.852619999999998,12.567489999999998,7.8348,11.50099,7.30132,7.84162,8.08848,7.92896,8.05673,7.128779999999999,7.49173,8.72843,9.52493,8.2504,100.0,7.0,7.0,5.59729,13.34892,12.9615,1034.25,20.0,23.0,23.0,0.0,0.0,10.65566,9.89419,11.01744,10.27928,229.83333,45.96667,2,4,1,2,1,2,1,1,2,2,2,1,5,3,3,1,1,2,4,4,4,4,1,3,1,1,2,2,3,3,3,1,1,1,1,2,2,2,1,2,4,1,1,1,1,4,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,3,1,2,4,4,2,1,4,3,2,1,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,2,3,1,2,1,1,1,1,1,3,1,1,3,1,4,1,2,1,1,3,1,3,2,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,1,3,4,3,2,2,3,2,2,2,1,1,1,1,2,1,3,2,2,2,2,2,3,3,3,1,2,1,1,2,2,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,4,1,1,2,3,2,2,2,2,1,2,1,2,2,1,2,2,1,2
9.58,507.9221319999999,510.83442599999995,527.475246,515.363652,560.4847520000001,7.637179999999999,8.23773,8.33331,7.8348,9.89746,8.22519,10.28978,8.94299,7.22491,8.48851,8.81024,8.57506,8.36153,3.7563,7.8339,100.0,7.0,7.0,5.59729,13.34892,12.9615,1034.25,20.0,23.0,23.0,0.0,0.0,10.65566,9.89419,11.01744,10.27928,229.83333,45.96667,2,3,4,2,2,2,2,1,2,2,2,1,5,3,1,1,1,3,2,1,4,4,1,3,2,2,2,2,3,1,3,1,1,2,2,2,2,2,2,2,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,2,2,2,3,3,3,1,5,5,1,4,3,2,1,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,2,3,1,2,1,1,1,1,1,3,1,1,3,1,4,1,2,1,1,3,1,3,2,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,1,3,4,3,2,2,3,2,2,2,1,1,1,1,2,1,3,2,2,2,2,2,3,3,3,1,2,1,1,2,2,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,4,1,2,2,3,2,2,2,2,1,2,1,2,2,1,2,2,1,2
