ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH03F,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH18FA,ASBH18FB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
9.83,452.70204600000005,435.86187,478.351288,471.684546,432.58179400000006,7.90958,7.55475,7.5859,7.92087,8.6493,9.38515,5.377279999999999,8.54792,9.91394,7.478500000000001,4.5676,6.093930000000001,9.0796,10.83953,9.58447,58.00000000000001,9.0,1.0,7.86029,13.34892,11.79092,773.33333,9.0,29.0,29.0,5.0,8.0,12.58648,8.22671,13.241339999999997,8.0267,166.66667,33.33333,1,2,2,1,2,2,1,2,2,1,4,1,3,2,2,1,1,1,2,4,1,3,2,3,2,2,2,3,2,1,1,1,2,2,2,1,2,2,2,2,4,1,1,2,6,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,1,2,4,2,1,2,2,3,1,2,1,1,4,1,1,2,2,3,3,3,4,4,4,5,5,3,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,3,1,2,2,2,3,3,3,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,2,3,1,3,2,3,2,2,3,4,4,1,2,1,1,4,2,1,1,1,1,1,2,3,3,2,1,1,1,1,2,3,1,2,1,3,3,2,2,4,1,1,2,2,2,1,2,4,2,1,2,1,1,1,1,2,1,1,1,2,3,2,1,4,3,1,2,1,1,1,3,3,3,1,1,1,2,2,1,2,2,1,2
10.08,571.0689,566.756634,556.196132,598.671828,586.476864,11.61875,7.87932,8.49098,10.66007,7.23115,10.45984,10.90567,9.29058,8.92588,10.26741,9.21443,9.65595,13.91988,12.13203,8.88647,59.0,17.0,5.0,9.76415,10.68733,11.16117,814.9333299999998,26.999999999999996,16.0,16.0,1.0,1.0,8.24023,8.996849999999998,8.0184,9.680369999999998,169.77778,28.2963,1,4,3,1,1,2,1,1,2,2,5,3,3,3,3,1,2,1,2,1,1,1,2,2,1,3,1,1,2,1,1,1,1,1,2,1,1,3,3,1,2,1,2,1,5,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,4,4,4,1,5,4,1,2,1,1,2,1,1,2,2,3,3,3,4,1,3,4,4,3,1,1,2,1,1,1,2,1,1,1,1,2,2,1,3,1,5,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,4,3,4,4,4,4,4,4,4,4,4,4,2,2,3,1,2,2,3,4,3,4,4,3,3,3,3,3,4,2,2,2,2,3,3,2,4,2,4,4,4,2,2,2,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,1,4,1,3,3,2,2,2,1,2,1,2,2,3,5,3,2,2,2
10.42,559.368954,546.710622,595.300968,554.846724,563.225988,8.55821,12.852619999999998,9.85265,8.05152,12.18062,8.7748,8.1368,8.34104,7.488229999999999,7.915139999999999,2.85854,6.061010000000001,13.91988,12.13203,9.58447,59.0,17.0,5.0,9.76415,10.68733,11.16117,814.9333299999998,26.999999999999996,16.0,16.0,1.0,1.0,8.24023,8.996849999999998,8.0184,9.680369999999998,169.77778,28.2963,2,4,2,1,2,1,1,1,1,2,5,3,3,3,1,1,1,1,1,3,1,2,1,1,2,1,2,3,2,1,1,1,2,2,2,2,2,1,4,2,2,1,2,2,5,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,3,3,2,1,2,3,3,4,1,5,4,1,2,1,1,2,1,1,2,2,3,3,3,4,1,3,4,4,3,1,1,2,1,1,1,2,1,1,1,1,2,2,1,3,1,5,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,4,3,4,4,4,4,4,4,4,4,4,4,2,2,3,1,2,2,3,4,3,4,4,3,3,3,3,3,4,2,2,2,2,3,3,2,4,2,4,4,4,2,2,2,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,1,4,1,3,3,2,2,2,1,2,1,2,2,3,5,3,2,2,2
10.33,468.082832,447.95881999999995,466.30237,459.31153000000006,447.186718,9.79644,9.15299,7.90321,9.1701,7.23115,10.45984,11.76022,6.87523,7.22491,7.16522,8.40746,7.714189999999999,13.91988,7.91212,8.48196,59.0,17.0,5.0,9.76415,10.68733,11.16117,814.9333299999998,26.999999999999996,16.0,16.0,1.0,1.0,8.24023,8.996849999999998,8.0184,9.680369999999998,169.77778,28.2963,2,2,3,1,1,1,2,1,2,2,5,3,4,1,1,1,3,2,1,2,1,2,2,2,2,3,1,1,1,1,1,1,2,2,2,2,2,2,4,2,1,2,2,1,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,1,2,2,2,2,4,3,4,1,5,4,1,2,1,1,2,1,1,2,2,3,3,3,4,1,3,4,4,3,1,1,2,1,1,1,2,1,1,1,1,2,2,1,3,1,5,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,4,3,4,4,4,4,4,4,4,4,4,4,2,2,3,1,2,2,3,4,3,4,4,3,3,3,3,3,4,2,2,2,2,3,3,2,4,2,4,4,4,2,2,2,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,1,4,1,3,3,2,2,2,1,2,1,2,2,3,5,3,2,2,2
9.67,510.89456,511.388428,516.144924,506.6931880000001,470.31714199999993,9.79644,7.55475,8.65929,7.440709999999999,10.414479999999998,8.04592,9.0457,10.22238,11.68007,8.05673,7.128779999999999,7.49173,10.445390000000002,8.46496,9.22065,59.0,17.0,5.0,9.76415,10.68733,11.16117,814.9333299999998,26.999999999999996,16.0,16.0,1.0,1.0,8.24023,8.996849999999998,8.0184,9.680369999999998,169.77778,28.2963,2,3,3,1,2,1,1,1,2,2,5,1,4,2,1,1,1,3,2,4,4,2,2,2,2,2,3,2,3,1,1,2,1,2,2,2,2,2,3,2,4,1,1,1,6,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,3,2,1,2,2,2,2,2,2,4,3,2,1,5,4,1,2,1,1,2,1,1,2,2,3,3,3,4,1,3,4,4,3,1,1,2,1,1,1,2,1,1,1,1,2,2,1,3,1,5,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,4,3,4,4,4,4,4,4,4,4,4,4,2,2,3,1,2,2,3,4,3,4,4,3,3,3,3,3,4,2,2,2,2,3,3,2,4,2,4,4,4,2,2,2,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,1,4,1,3,3,2,2,2,1,2,1,2,2,3,5,3,2,2,2
10.08,489.35828,515.103284,476.49716999999987,491.31887,504.136788,10.97885,8.23773,7.636919999999999,13.33453,7.86603,8.7748,7.84162,10.892629999999999,9.99175,11.33758,10.50035,10.87826,12.12899,10.83953,10.8815,32.0,21.0,8.0,6.96147,12.29284,12.9615,773.33333,18.0,21.000000000000004,21.000000000000004,2.0,4.0,9.7433,8.59932,9.27422,10.27928,177.77778,59.25925999999998,2,3,3,1,1,1,1,1,2,2,5,1,2,3,3,2,3,3,3,1,1,1,2,3,1,3,2,3,3,1,1,1,1,2,2,2,2,2,3,1,4,1,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,4,2,2,1,2,3,1,2,1,2,1,1,1,2,2,3,3,3,4,4,4,4,4,3,2,1,2,1,1,1,1,2,1,1,1,3,2,1,2,1,4,1,2,2,2,2,2,3,3,3,2,2,3,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,3,3,3,3,1,3,1,3,3,2,3,3,3,3,3,1,3,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,3,1,2,1,1,1,2,2,2,3,2,3,4,4,1,2,2,1,1,1,3,2,1,1,1,1,1,1,2,2,3,2,2,2,2
10.08,455.350504,428.6721940000001,421.102658,470.0931499999999,443.22666,6.93942,9.82079,12.567489999999998,8.54449,9.30655,6.649260000000001,7.532170000000001,6.87523,7.22491,8.91792,8.40746,8.57506,10.10135,12.13203,9.10865,178.0,6.0,3.0000000000000004,8.99854,7.8534999999999995,9.59393,769.46667,21.0,30.0,30.0,0.0,0.0,10.65566,11.59162,8.67953,10.27928,232.16667,58.04167,1,2,3,1,2,2,1,1,2,2,3,1,3,1,1,1,4,1,4,3,1,3,1,1,2,2,3,3,1,1,1,1,2,2,1,2,1,1,3,2,2,1,2,1,5,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,4,4,4,1,2,2,1,2,1,1,3,2,2,3,3,3,3,3,4,4,4,5,5,3,2,1,2,1,1,1,1,2,1,1,2,2,3,2,2,1,5,1,2,2,2,3,3,3,2,2,3,3,2,3,3,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,3,3,1,2,3,3,3,2,2,3,3,3,4,4,3,3,2,1,3,1,2,1,2,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,4,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,1,2,1,1,2,1,1,1,2,2,2,5,2,1,2,2
10.000000000000002,493.714078,496.34899800000005,437.014176,461.791282,479.00554000000005,7.68647,6.93638,10.28695,7.07874,11.50099,7.68295,8.428240000000002,6.87523,7.22491,8.05673,8.40746,8.14839,10.10135,10.10603,9.58447,178.0,6.0,3.0000000000000004,8.99854,7.8534999999999995,9.59393,769.46667,21.0,30.0,30.0,0.0,0.0,10.65566,11.59162,8.67953,10.27928,232.16667,58.04167,1,3,1,2,2,1,2,1,2,2,5,4,4,1,1,1,4,4,3,3,1,3,3,1,3,2,3,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,5,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,3,2,2,2,2,1,2,4,3,4,1,2,2,1,2,1,1,3,2,2,3,3,3,3,3,4,4,4,5,5,3,2,1,2,1,1,1,1,2,1,1,2,2,3,2,2,1,5,1,2,2,2,3,3,3,2,2,3,3,2,3,3,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,3,3,1,2,3,3,3,2,2,3,3,3,4,4,3,3,2,1,3,1,2,1,2,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,4,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,1,2,1,1,2,1,1,1,2,2,2,5,2,1,2,2
10.5,364.496426,336.06865400000004,396.658038,389.377946,380.005584,14.77909,6.27818,9.03816,7.8348,15.04369,9.86291,7.19857,13.046469999999998,14.5106,11.33758,12.25036,11.82488,8.72843,12.13203,9.58447,60.00000000000001,1.0,1.0,7.37191,11.00684,11.16117,773.33333,15.0,23.000000000000004,23.000000000000004,1.0,1.0,7.93892,7.526649999999999,3.83998,9.01876,200.0,66.66666999999998,2,1,3,2,1,2,1,1,1,1,5,4,4,1,1,1,1,1,1,1,4,1,3,2,2,1,2,3,3,1,1,1,2,2,2,2,2,1,4,2,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,3,1,2,4,1,1,1,2,2,1,2,1,1,4,1,1,2,2,3,3,3,4,5,5,5,5,4,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,1,2,1,2,2,2,3,3,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,3,2,2,2,1,2,1,2,2,1,1,1,2,3,3,1,1,4,3,3,3,3,3,4,4,1,4,3,1,1,1,2,3,2,2,2,4,3,1,1,1,2,2,2,3,2,1,2,2,1,2,3,2,3,2,3,4,4,2,1,3,4,4,1,2,1,2,3,3,3,3,4,4,3,4,3,1,3,2,3,2,3,2,2,1,2,1,1,1,1,1,2,4,3,2,3,2
10.25,579.989546,539.0804459999999,587.442612,561.7949179999999,575.109484,10.12086,9.82079,9.03816,10.0428,10.98651,14.87956,10.90567,14.50919,14.5106,10.77067,11.55635,11.16498,10.445390000000002,8.46496,9.8488,60.00000000000001,1.0,1.0,7.37191,11.00684,11.16117,773.33333,15.0,23.000000000000004,23.000000000000004,1.0,1.0,7.93892,7.526649999999999,3.83998,9.01876,200.0,66.66666999999998,2,4,2,2,1,1,1,1,1,1,4,3,3,2,1,1,2,2,3,2,4,2,1,2,1,2,1,1,3,1,1,1,2,2,2,1,1,1,3,2,4,1,1,1,5,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,3,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,4,1,1,2,2,3,3,3,4,5,5,5,5,4,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,1,2,1,2,2,2,3,3,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,3,2,2,2,1,2,1,2,2,1,1,1,2,3,3,1,1,4,3,3,3,3,3,4,4,1,4,3,1,1,1,2,3,2,2,2,4,3,1,1,1,2,2,2,3,2,1,2,2,1,2,3,2,3,2,3,4,4,2,1,3,4,4,1,2,1,2,3,3,3,3,4,4,3,4,3,1,3,2,3,2,3,2,2,1,2,1,1,1,1,1,2,4,3,2,3,2
10.17,595.819218,627.324378,651.404614,606.541154,648.111864,8.34208,12.852619999999998,12.567489999999998,10.0428,10.57259,9.61297,10.28978,10.892629999999999,10.34719,8.48851,9.21443,8.78784,10.445390000000002,7.91212,8.45942,60.00000000000001,1.0,1.0,7.37191,11.00684,11.16117,773.33333,15.0,23.000000000000004,23.000000000000004,1.0,1.0,7.93892,7.526649999999999,3.83998,9.01876,200.0,66.66666999999998,1,4,1,1,1,1,2,2,1,1,5,4,4,2,2,1,2,2,3,2,1,3,1,1,1,2,2,1,3,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,3,2,2,2,2,2,2,2,2,4,1,1,1,2,2,1,2,1,1,4,1,1,2,2,3,3,3,4,5,5,5,5,4,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,1,2,1,2,2,2,3,3,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,3,2,2,2,1,2,1,2,2,1,1,1,2,3,3,1,1,4,3,3,3,3,3,4,4,1,4,3,1,1,1,2,3,2,2,2,4,3,1,1,1,2,2,2,3,2,1,2,2,1,2,3,2,3,2,3,4,4,2,1,3,4,4,1,2,1,2,3,3,3,3,4,4,3,4,3,1,3,2,3,2,3,2,2,1,2,1,1,1,1,1,2,4,3,2,3,2
10.5,619.41795,586.116688,609.160318,578.15945,636.448592,8.55821,8.64972,9.264140000000001,10.0428,10.21804,9.86291,9.8041,7.74295,6.52496,5.584780000000001,5.4551,5.32476,9.0796,7.91212,7.40977,60.00000000000001,1.0,1.0,7.37191,11.00684,11.16117,773.33333,15.0,23.000000000000004,23.000000000000004,1.0,1.0,7.93892,7.526649999999999,3.83998,9.01876,200.0,66.66666999999998,1,4,3,2,1,2,2,2,2,2,5,3,4,2,1,1,2,3,3,1,3,2,2,1,1,2,2,2,3,1,1,1,2,2,2,2,2,1,3,4,1,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,3,4,4,7,1,2,2,1,2,1,1,4,1,1,2,2,3,3,3,4,5,5,5,5,4,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,1,2,1,2,2,2,3,3,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,3,2,2,2,1,2,1,2,2,1,1,1,2,3,3,1,1,4,3,3,3,3,3,4,4,1,4,3,1,1,1,2,3,2,2,2,4,3,1,1,1,2,2,2,3,2,1,2,2,1,2,3,2,3,2,3,4,4,2,1,3,4,4,1,2,1,2,3,3,3,3,4,4,3,4,3,1,3,2,3,2,3,2,2,1,2,1,1,1,1,1,2,4,3,2,3,2
10.42,512.120862,525.655084,518.2765959999999,510.02179000000007,497.850808,11.61875,7.58262,7.50627,10.0428,10.57259,8.58785,8.1368,8.54792,7.22491,6.686340000000001,7.99769,7.264050000000001,7.545869999999999,12.13203,10.8815,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,2,3,3,1,1,1,2,1,1,2,1,2,1,1,1,1,2,2,4,3,4,1,2,3,1,2,2,3,3,1,1,1,1,2,1,2,2,1,2,3,2,1,1,1,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,1,1,2,4,2,1,2,2,1,2,1,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
10.33,385.350002,399.81556,429.606052,376.52122,376.40282400000007,9.79644,8.23773,12.567489999999998,13.33453,11.50099,14.87956,10.28978,8.94299,8.47905,8.48851,9.21443,8.78784,9.422330000000002,10.83953,8.67085,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,2,1,3,2,2,1,2,2,2,1,5,4,1,3,1,1,1,1,1,4,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,2,3,4,1,1,2,2,2,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,1,2,4,4,2,1,2,2,1,2,1,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
10.25,497.095742,487.223718,480.140698,490.2650740000001,482.35295999999994,8.12699,9.15299,8.49098,7.8348,12.18062,8.40525,8.72693,4.37436,6.11413,3.91689,2.85854,3.02642,10.801940000000002,7.91212,6.18279,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,1,3,3,2,1,2,2,1,2,2,5,1,3,2,1,1,4,4,4,1,1,3,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,3,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,4,4,5,1,2,2,1,2,1,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
10.08,523.430634,524.862904,522.275784,542.636348,530.303604,7.453760000000001,8.23773,8.33331,8.60452,9.60657,9.17072,9.0457,9.60729,9.65449,9.35253,11.55635,10.3576,11.61328,10.83953,9.34052,50.0,12.0,4.0,12.00306,9.08841,11.16117,773.33333,26.0,25.0,25.0,3.0,3.0,5.97557,8.59932,3.83998,9.680369999999998,250.0,33.33333,2,3,3,2,1,1,2,2,2,1,1,3,3,2,1,1,2,2,3,2,2,3,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,3,2,1,1,1,1,5,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,4,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,3,1,1,2,1,3,2,2,2,2,2,2,1,3,1,2,1,4,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,3,3,3,3,4,2,3,3,3,3,4,3,3,4,3,3,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,2,2,2,3,1,1,1,2,1,2,1,2,5,3,2,3,2
9.92,449.10624999999993,455.40021400000006,488.5654780000001,448.212338,458.1926820000001,5.915889999999999,7.24879,8.49098,6.1782900000000005,10.57259,5.35292,9.0457,9.29058,8.92588,2.07167,2.85854,1.30233,8.36153,7.91212,8.45942,50.0,10.0,2.0,6.96147,8.46634,8.73047,773.33333,18.0,25.0,25.0,3.0,5.000000000000001,10.96267,7.526649999999999,5.21324,9.1022,200.0,100.0,2,2,3,2,2,2,2,1,2,2,5,1,1,1,1,4,3,3,3,2,1,3,3,2,3,2,3,2,3,1,1,1,1,2,2,2,2,2,2,3,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,3,2,2,1,5,1,1,2,1,1,3,1,1,2,2,2,3,3,3,1,3,4,3,3,1,1,2,2,1,1,1,2,1,1,1,3,3,2,2,1,4,1,2,1,2,3,3,3,2,2,3,2,2,3,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,3,3,2,1,1,3,2,3,3,3,4,4,2,4,4,3,4,2,2,3,3,4,2,2,3,1,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,2,3,1,1,1,1,2,2,2,3,3,5,2,2,3,2
