ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG06A,ACBG06B,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG04,ASBG05A,ASBG05B,ASBG05C,ASBG05D,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG09A,ASBG09B,ASBG09C,ASBG09D,ASBG09E,ASBG09F,ASBG09G,ASBG09H,ASBG10A,ASBG10B,ASBG10C,ASBG10D,ASBG10E,ASBG10F,ASBG11A,ASBG11B,ASBG11C,ASBG11D,ASBG11E,ASBG11F,ASBG11G,ASBG11H,ASBG11I,ASBG11J,ASBR01A,ASBR01B,ASBR01C,ASBR01D,ASBR01E,ASBR01F,ASBR01G,ASBR01H,ASBR01I,ASBR02A,ASBR02B,ASBR02C,ASBR02D,ASBR02E,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASBR06A,ASBR06B,ASBR07A,ASBR07B,ASBR07C,ASBR07D,ASBR07E,ASBR07F,ASBR07G,ASBR07H,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASDRLOWP,ASBH01A,ASBH01B,ASBH01C,ASBH01D,ASBH01E,ASBH01F,ASBH01G,ASBH01H,ASBH01I,ASBH01J,ASBH01K,ASBH01L,ASBH01M,ASBH01N,ASBH01O,ASBH01P,ASBH01Q,ASBH01R,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH03F,ASBH04,ASBH05AA,ASBH05AB,ASBH05B,ASBH06,ASBH07A,ASBH07B,ASBH07C,ASBH07D,ASBH07E,ASBH07F,ASBH07G,ASBH08A,ASBH08B,ASBH08C,ASBH08D,ASBH08E,ASBH08F,ASBH09,ASBH10,ASBH11A,ASBH11B,ASBH11C,ASBH11D,ASBH11E,ASBH11F,ASBH11G,ASBH11H,ASBH12,ASBH13,ASBH14A,ASBH14B,ASBH14C,ASBH15A,ASBH15B,ASBH16,ASBH17A,ASBH17B,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH18FA,ASBH18FB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG03A,ACBG03B,ACBG04,ACBG05A,ACBG05B,ACBG06C,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG10AA,ACBG10AB,ACBG10AC,ACBG10AD,ACBG10AE,ACBG10AF,ACBG10AG,ACBG10AH,ACBG10AI,ACBG10AJ,ACBG10BA,ACBG10BB,ACBG10BC,ACBG10BD,ACBG11A,ACBG11B,ACBG11C,ACBG11D,ACBG11E,ACBG11F,ACBG11G,ACBG11H,ACBG11I,ACBG11J,ACBG11K,ACBG11L,ACBG12A,ACBG12B,ACBG12C,ACBG12D,ACBG12E,ACBG12F,ACBG12G,ACBG12H,ACBG12I,ACBG12J,ACBG13,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.25,589.873954,587.735724,609.481174,595.0787419999999,573.526606,9.51164,8.64972,9.85265,10.0428,12.18062,8.7748,9.8041,10.22238,10.72985,8.91792,7.99769,8.36223,12.12899,9.52493,8.45942,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,2,4,1,3,1,1,2,2,1,1,1,2,1,4,3,4,2,1,2,1,1,1,3,1,2,4,1,2,4,1,1,1,4,4,4,3,3,3,4,4,4,4,1,2,1,1,1,3,1,1,1,4,3,3,4,4,2,2,1,1,2,2,3,4,1,2,3,3,1,1,1,2,1,1,4,4,4,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,3,2,3,2,1,2,1,2,3,3,3,1,1,1,2,2,2,2,2,1,2,1,3,3,1,1,1,1,1,1,3,1,2,1,1,3,1,2,2,3,2,2,3,3,3,2,3,3,2,1,1,1,7,6,5,11,11,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,3,1,1,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
10.17,562.946142,557.4099020000001,566.609694,526.8102339999999,540.33201,14.77909,9.15299,12.567489999999998,13.33453,15.04369,11.92201,11.76022,9.91526,9.65449,8.91792,7.99769,8.36223,9.0796,10.10603,7.8339,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,2,4,1,3,1,1,2,1,1,1,1,2,2,5,3,4,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,3,1,2,2,2,1,1,4,1,1,1,1,1,1,1,3,4,4,4,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,1,2,2,2,2,2,1,1,1,4,2,4,2,2,2,3,3,3,1,1,1,1,3,1,2,1,2,3,2,2,3,3,3,3,2,3,1,1,1,5,5,3,7,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,1,3,4,2,2,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
9.92,379.186174,353.54148,429.39265599999993,404.17813600000005,379.015404,6.976650000000001,7.45655,8.80305,7.56508,10.16538,8.93971,8.66987,10.22238,10.34719,7.16522,7.128779999999999,7.029620000000001,7.97118,7.35062,7.40977,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,2,1,1,2,1,1,2,1,2,2,2,2,1,5,3,3,2,2,2,4,3,4,4,2,4,4,2,2,2,2,4,1,1,4,4,4,4,4,4,3,4,1,2,2,4,2,2,1,1,2,4,4,4,2,3,1,2,2,4,1,2,1,4,1,4,2,2,2,3,2,2,1,2,2,1,3,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,2,3,2,2,2,3,2,3,1,1,1,1,2,2,2,2,1,2,1,3,3,3,3,4,3,3,3,3,2,2,2,2,3,2,1,3,2,2,3,2,3,3,3,3,2,2,2,1,1,5,6,5,11,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,3,1,1,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
9.83,588.861584,589.00179,632.487,583.782456,607.054408,9.79644,10.82106,8.93357,13.33453,9.89746,14.87956,13.45388,11.74392,12.27791,9.79887,11.55635,10.61066,9.761769999999999,10.10603,8.2504,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,2,4,3,3,1,1,1,1,2,1,2,2,1,5,3,4,1,1,1,3,1,3,1,1,1,3,2,1,1,1,1,1,4,4,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,4,4,4,4,2,1,2,1,2,1,1,3,2,1,2,2,1,2,3,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,4,2,2,3,2,2,2,2,3,2,2,1,1,1,1,2,1,2,2,2,2,2,3,3,3,4,5,1,1,1,4,6,6,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,1,1,2,1,1,2,1,2,4,1,2,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
9.83,555.52262,557.555584,571.699664,560.480722,550.82635,14.77909,12.852619999999998,9.85265,13.33453,10.57259,10.45984,7.19857,10.543369999999998,9.99175,9.35253,9.62426,9.43432,11.18387,12.13203,8.88647,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,2,4,1,4,1,1,1,1,1,1,1,1,1,5,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,1,1,3,2,2,2,1,3,1,3,2,3,1,1,1,1,1,3,1,1,1,2,2,2,2,2,1,1,1,4,3,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,3,1,1,2,1,2,1,3,3,1,1,1,4,4,5,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,4,3,2,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
9.75,453.774346,463.27987,430.58244400000007,480.12946600000004,457.72865399999984,5.915889999999999,9.15299,12.567489999999998,6.90346,7.65402,8.22519,5.95198,6.87523,7.22491,8.05673,7.57471,7.714189999999999,10.10135,12.13203,7.40977,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,3,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,4,4,4,4,1,4,4,4,4,1,1,1,1,1,1,4,4,1,4,1,1,3,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,3,3,1,1,1,1,2,2,2,2,2,1,1,5,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,1,1,1,1,1,4,4,5,6,12,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,3,4,3,4,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
9.92,598.017654,577.490332,572.918316,604.67166,583.091392,6.93942,8.64972,8.65929,13.33453,13.15938,7.68295,9.8041,11.74392,12.27791,8.05673,8.40746,8.14839,10.801940000000002,12.13203,8.67085,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,2,4,1,4,1,1,2,1,1,2,2,2,1,5,3,1,2,1,2,4,4,3,4,3,2,4,2,1,2,3,1,1,3,4,4,3,3,1,4,3,3,4,1,1,1,1,1,1,1,1,1,4,4,4,4,3,1,1,1,3,1,4,4,2,1,3,4,4,2,4,1,2,1,1,4,4,4,3,2,2,1,1,3,2,2,2,2,2,1,3,2,3,1,3,2,2,2,2,1,3,2,2,2,3,1,1,1,2,2,2,2,2,1,2,1,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,4,1,2,2,2,3,3,2,2,3,4,4,1,1,1,8,8,6,3,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,1,2,4,1,1,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
10.58,571.341322,569.3501319999999,585.75721,577.321844,578.831898,8.77882,8.64972,12.567489999999998,8.54449,13.15938,11.30153,11.76022,8.94299,9.3078,9.35253,9.21443,9.2165,12.12899,8.54884,10.8815,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,1,4,1,3,1,1,1,2,2,2,2,2,1,5,4,4,2,1,2,3,2,3,2,1,2,3,2,2,2,1,2,1,4,4,4,4,4,4,4,4,4,4,1,2,2,1,1,3,3,1,2,4,4,4,4,3,1,2,4,1,2,1,1,3,2,4,1,1,1,1,1,1,1,3,4,4,4,2,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,4,1,1,4,1,2,1,2,4,1,1,1,1,4,4,5,3,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,1,1,3,2,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
10.5,569.2031759999999,552.410502,581.458406,576.326488,597.070696,9.00789,9.15299,12.567489999999998,10.0428,11.50099,10.45984,10.90567,10.543369999999998,10.34719,9.35253,9.21443,9.2165,10.445390000000002,8.46496,8.88647,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,1,4,1,2,1,1,1,1,2,1,1,2,1,4,3,4,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,2,1,2,1,4,3,4,3,3,1,1,4,1,1,2,2,1,1,3,2,1,1,1,2,2,1,3,4,4,4,2,2,1,1,2,1,1,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,2,1,1,1,5,6,6,6,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,1,1,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
10.33,629.5250560000001,606.6753339999999,609.252522,613.5141,618.742696,9.51164,9.15299,9.264140000000001,10.0428,11.50099,8.7748,10.90567,9.60729,9.65449,7.61837,7.99769,7.714189999999999,10.10135,10.10603,9.34052,190.0,232.0,150.0,10.0,5.0,8.13929,10.04546,10.28902,734.66667,32.0,25.0,25.0,1.0,4.0,280.0,150.0,8.83963,12.35702,13.241339999999997,9.680369999999998,221.66667,118.75000000000001,1,5,2,1,2,1,2,1,2,2,1,2,2,5,4,4,2,1,2,1,2,2,2,2,2,2,3,2,1,1,1,1,3,3,3,4,4,4,4,3,3,4,2,1,1,1,1,2,2,1,1,3,4,3,4,3,3,3,3,1,1,2,3,2,2,3,3,2,2,2,2,2,2,4,4,4,4,2,2,1,1,2,2,1,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,3,1,1,1,1,2,2,2,2,2,2,1,3,3,2,2,2,3,2,2,2,1,1,1,1,3,1,4,1,4,3,2,4,4,3,1,1,1,2,1,1,1,4,5,5,10,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,2,1,2,1,1,2,2,5,1,2,1,1,4,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,1,3,5,4,3,1,1,2,1,3,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2
